-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.397931518674258911e+00,2.814776628152723781e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
-3.597354817524878179e+00,2.881503468659917022e+00
