-1.320512110532974015e+00,2.826387750455236159e+00,1.960902983897692797e+00
-1.320512110532974015e+00,2.826387750455236159e+00,1.960902983897692797e+00
-2.144206391127376765e+00,3.086767262785440558e+00,1.221537008512858374e-01
-2.144206391127376765e+00,3.086767262785440558e+00,1.221537008512858374e-01
-2.144206391127376765e+00,3.086767262785440558e+00,1.221537008512858374e-01
-2.144206391127376765e+00,3.086767262785440558e+00,1.221537008512858374e-01
-2.144206391127376765e+00,3.086767262785440558e+00,1.221537008512858374e-01
-2.144206391127376765e+00,3.086767262785440558e+00,1.221537008512858374e-01
-2.144206391127376765e+00,3.086767262785440558e+00,1.221537008512858374e-01
-2.144206391127376765e+00,3.086767262785440558e+00,1.221537008512858374e-01
-2.144206391127376765e+00,3.086767262785440558e+00,1.221537008512858374e-01
-2.144206391127376765e+00,3.086767262785440558e+00,1.221537008512858374e-01
-2.144206391127376765e+00,3.086767262785440558e+00,1.221537008512858374e-01
-2.144206391127376765e+00,3.086767262785440558e+00,1.221537008512858374e-01
-2.144206391127376765e+00,3.086767262785440558e+00,1.221537008512858374e-01
-2.144206391127376765e+00,3.086767262785440558e+00,1.221537008512858374e-01
-2.144206391127376765e+00,3.086767262785440558e+00,1.221537008512858374e-01
-2.144206391127376765e+00,3.086767262785440558e+00,1.221537008512858374e-01
-2.144206391127376765e+00,3.086767262785440558e+00,1.221537008512858374e-01
-1.520672102783025004e+00,2.047341014632134915e+00,8.071493571344137141e-01
-1.520672102783025004e+00,2.047341014632134915e+00,8.071493571344137141e-01
-1.520672102783025004e+00,2.047341014632134915e+00,8.071493571344137141e-01
-1.520672102783025004e+00,2.047341014632134915e+00,8.071493571344137141e-01
-1.520672102783025004e+00,2.047341014632134915e+00,8.071493571344137141e-01
-1.520672102783025004e+00,2.047341014632134915e+00,8.071493571344137141e-01
-1.520672102783025004e+00,2.047341014632134915e+00,8.071493571344137141e-01
-1.520672102783025004e+00,2.047341014632134915e+00,8.071493571344137141e-01
-1.520672102783025004e+00,2.047341014632134915e+00,8.071493571344137141e-01
-1.520672102783025004e+00,2.047341014632134915e+00,8.071493571344137141e-01
-1.520672102783025004e+00,2.047341014632134915e+00,8.071493571344137141e-01
-1.520672102783025004e+00,2.047341014632134915e+00,8.071493571344137141e-01
-1.520672102783025004e+00,2.047341014632134915e+00,8.071493571344137141e-01
-1.520672102783025004e+00,2.047341014632134915e+00,8.071493571344137141e-01
-1.520672102783025004e+00,2.047341014632134915e+00,8.071493571344137141e-01
-1.520672102783025004e+00,2.047341014632134915e+00,8.071493571344137141e-01
-1.520672102783025004e+00,2.047341014632134915e+00,8.071493571344137141e-01
-4.111322464846676183e+00,3.400381026501678505e+00,1.163991868960035703e+00
-4.111322464846676183e+00,3.400381026501678505e+00,1.163991868960035703e+00
-4.111322464846676183e+00,3.400381026501678505e+00,1.163991868960035703e+00
-4.939477589131801238e+00,2.333064359251209030e+00,-5.733134856377097854e-02
-3.304883100960467779e+00,3.727192529278838595e+00,1.051201408607184362e+00
-3.304883100960467779e+00,3.727192529278838595e+00,1.051201408607184362e+00
4.747184667538753011e-01,3.995285659209867113e+00,1.046739642299850503e+00
4.747184667538753011e-01,3.995285659209867113e+00,1.046739642299850503e+00
4.747184667538753011e-01,3.995285659209867113e+00,1.046739642299850503e+00
-3.302832829000684978e+00,1.853853464377857696e+00,7.469070122202918771e-01
-3.302832829000684978e+00,1.853853464377857696e+00,7.469070122202918771e-01
-3.302832829000684978e+00,1.853853464377857696e+00,7.469070122202918771e-01
-3.302832829000684978e+00,1.853853464377857696e+00,7.469070122202918771e-01
-3.302832829000684978e+00,1.853853464377857696e+00,7.469070122202918771e-01
-2.712640703301543166e+00,3.798761571057288844e+00,9.709908797631564559e-01
-2.712640703301543166e+00,3.798761571057288844e+00,9.709908797631564559e-01
-2.712640703301543166e+00,3.798761571057288844e+00,9.709908797631564559e-01
-2.712640703301543166e+00,3.798761571057288844e+00,9.709908797631564559e-01
-3.942055073880820770e-01,4.180260627266418005e+00,-9.141879624958246797e-01
-3.942055073880820770e-01,4.180260627266418005e+00,-9.141879624958246797e-01
-3.942055073880820770e-01,4.180260627266418005e+00,-9.141879624958246797e-01
3.429494889070752173e+00,2.249027639077231022e+00,1.023434868548733556e+00
3.429494889070752173e+00,2.249027639077231022e+00,1.023434868548733556e+00
3.429494889070752173e+00,2.249027639077231022e+00,1.023434868548733556e+00
3.429494889070752173e+00,2.249027639077231022e+00,1.023434868548733556e+00
3.542168565629728150e+00,-8.014058184294827747e-01,1.442800798030894782e+00
3.542168565629728150e+00,-8.014058184294827747e-01,1.442800798030894782e+00
2.552994450379041602e+00,-3.887087345795606996e+00,-5.052153559891670032e-01
2.630123715860253508e+00,-1.635164911541583166e+00,8.789683748204633051e-01
2.072216225495719932e+00,-2.268958736798825537e+00,1.512470686176307977e+00
2.638087146451817411e-01,-3.826385721051599909e+00,1.157158244817387827e+00
2.638087146451817411e-01,-3.826385721051599909e+00,1.157158244817387827e+00
2.638087146451817411e-01,-3.826385721051599909e+00,1.157158244817387827e+00
2.638087146451817411e-01,-3.826385721051599909e+00,1.157158244817387827e+00
2.638087146451817411e-01,-3.826385721051599909e+00,1.157158244817387827e+00
2.638087146451817411e-01,-3.826385721051599909e+00,1.157158244817387827e+00
2.638087146451817411e-01,-3.826385721051599909e+00,1.157158244817387827e+00
2.638087146451817411e-01,-3.826385721051599909e+00,1.157158244817387827e+00
2.638087146451817411e-01,-3.826385721051599909e+00,1.157158244817387827e+00
2.638087146451817411e-01,-3.826385721051599909e+00,1.157158244817387827e+00
2.426199911159016009e-01,-2.451236109997574353e+00,7.531679584554614726e-01
2.426199911159016009e-01,-2.451236109997574353e+00,7.531679584554614726e-01
2.426199911159016009e-01,-2.451236109997574353e+00,7.531679584554614726e-01
2.426199911159016009e-01,-2.451236109997574353e+00,7.531679584554614726e-01
2.426199911159016009e-01,-2.451236109997574353e+00,7.531679584554614726e-01
2.426199911159016009e-01,-2.451236109997574353e+00,7.531679584554614726e-01
1.102283273372487660e+00,1.267770404003396301e-01,1.230738779207150024e+00
1.102283273372487660e+00,1.267770404003396301e-01,1.230738779207150024e+00
1.102283273372487660e+00,1.267770404003396301e-01,1.230738779207150024e+00
1.102283273372487660e+00,1.267770404003396301e-01,1.230738779207150024e+00
1.102283273372487660e+00,1.267770404003396301e-01,1.230738779207150024e+00
1.102283273372487660e+00,1.267770404003396301e-01,1.230738779207150024e+00
-3.206118184369600166e-01,-2.500415457768043193e-01,7.310012878027667416e-01
-3.206118184369600166e-01,-2.500415457768043193e-01,7.310012878027667416e-01
