-2.845853976419702169e-01,-3.097144073949015031e+00,1.212127103139749140e+00
-2.845853976419702169e-01,-3.097144073949015031e+00,1.212127103139749140e+00
-2.845853976419702169e-01,-3.097144073949015031e+00,1.212127103139749140e+00
-2.845853976419702169e-01,-3.097144073949015031e+00,1.212127103139749140e+00
-2.845853976419702169e-01,-3.097144073949015031e+00,1.212127103139749140e+00
-2.845853976419702169e-01,-3.097144073949015031e+00,1.212127103139749140e+00
-2.845853976419702169e-01,-3.097144073949015031e+00,1.212127103139749140e+00
-1.545780952390120255e+00,-5.737355442425360330e-01,4.390867618005280804e-01
-1.545780952390120255e+00,-5.737355442425360330e-01,4.390867618005280804e-01
-1.545780952390120255e+00,-5.737355442425360330e-01,4.390867618005280804e-01
-1.545780952390120255e+00,-5.737355442425360330e-01,4.390867618005280804e-01
-1.545780952390120255e+00,-5.737355442425360330e-01,4.390867618005280804e-01
-1.545780952390120255e+00,-5.737355442425360330e-01,4.390867618005280804e-01
-1.545780952390120255e+00,-5.737355442425360330e-01,4.390867618005280804e-01
-1.545780952390120255e+00,-5.737355442425360330e-01,4.390867618005280804e-01
-1.545780952390120255e+00,-5.737355442425360330e-01,4.390867618005280804e-01
-1.545780952390120255e+00,-5.737355442425360330e-01,4.390867618005280804e-01
-1.545780952390120255e+00,-5.737355442425360330e-01,4.390867618005280804e-01
-1.545780952390120255e+00,-5.737355442425360330e-01,4.390867618005280804e-01
-1.545780952390120255e+00,-5.737355442425360330e-01,4.390867618005280804e-01
-1.545780952390120255e+00,-5.737355442425360330e-01,4.390867618005280804e-01
-3.063488242765635583e+00,1.952280540968326372e+00,6.201876148711599201e-01
-3.063488242765635583e+00,1.952280540968326372e+00,6.201876148711599201e-01
-3.063488242765635583e+00,1.952280540968326372e+00,6.201876148711599201e-01
-3.063488242765635583e+00,1.952280540968326372e+00,6.201876148711599201e-01
-3.063488242765635583e+00,1.952280540968326372e+00,6.201876148711599201e-01
-3.063488242765635583e+00,1.952280540968326372e+00,6.201876148711599201e-01
-3.063488242765635583e+00,1.952280540968326372e+00,6.201876148711599201e-01
-3.063488242765635583e+00,1.952280540968326372e+00,6.201876148711599201e-01
-3.063488242765635583e+00,1.952280540968326372e+00,6.201876148711599201e-01
-3.063488242765635583e+00,1.952280540968326372e+00,6.201876148711599201e-01
-3.063488242765635583e+00,1.952280540968326372e+00,6.201876148711599201e-01
-3.063488242765635583e+00,1.952280540968326372e+00,6.201876148711599201e-01
-3.063488242765635583e+00,1.952280540968326372e+00,6.201876148711599201e-01
-3.063488242765635583e+00,1.952280540968326372e+00,6.201876148711599201e-01
-3.063488242765635583e+00,1.952280540968326372e+00,6.201876148711599201e-01
-5.654138604829286763e+00,3.305320552837870185e+00,9.770301266967817977e-01
-5.654138604829286763e+00,3.305320552837870185e+00,9.770301266967817977e-01
-5.654138604829286763e+00,3.305320552837870185e+00,9.770301266967817977e-01
-5.654138604829286763e+00,3.305320552837870185e+00,9.770301266967817977e-01
-5.654138604829286763e+00,3.305320552837870185e+00,9.770301266967817977e-01
-5.654138604829286763e+00,3.305320552837870185e+00,9.770301266967817977e-01
-1.874537037114943905e+00,3.573413682768899591e+00,9.725683603894477169e-01
-1.874537037114943905e+00,3.573413682768899591e+00,9.725683603894477169e-01
-1.874537037114943905e+00,3.573413682768899591e+00,9.725683603894477169e-01
-5.652088332869504406e+00,1.431981487936890396e+00,6.727357303098890906e-01
-5.652088332869504406e+00,1.431981487936890396e+00,6.727357303098890906e-01
-5.652088332869504406e+00,1.431981487936890396e+00,6.727357303098890906e-01
-5.652088332869504406e+00,1.431981487936890396e+00,6.727357303098890906e-01
-5.652088332869504406e+00,1.431981487936890396e+00,6.727357303098890906e-01
-5.061896207170361706e+00,3.376889594616321766e+00,8.968195978527534473e-01
-5.061896207170361706e+00,3.376889594616321766e+00,8.968195978527534473e-01
-2.073891120938134769e+00,5.695928758576216389e+00,1.245399630377530403e-01
-2.073891120938134769e+00,5.695928758576216389e+00,1.245399630377530403e-01
-2.073891120938134769e+00,5.695928758576216389e+00,1.245399630377530403e-01
-2.073891120938134769e+00,5.695928758576216389e+00,1.245399630377530403e-01
4.018552427967145846e+00,5.778996861043787625e+00,6.782461495788537631e-01
4.018552427967145846e+00,5.778996861043787625e+00,6.782461495788537631e-01
4.018552427967145846e+00,5.778996861043787625e+00,6.782461495788537631e-01
4.018552427967145846e+00,5.778996861043787625e+00,6.782461495788537631e-01
4.018552427967145846e+00,5.778996861043787625e+00,6.782461495788537631e-01
4.131226104526122711e+00,2.728563403537073384e+00,1.097612079061014878e+00
4.131226104526122711e+00,2.728563403537073384e+00,1.097612079061014878e+00
